Date,AAPL,AMZN,GOOGL,JPM,GLD,DIS,VNO,FB,UBS,KO,MCD,^GSPC,GM
2020-02-12,81.29209899902344,2160.0,1518.6300048828125,134.01905822753906,147.5399932861328,141.85000610351562,64.1143569946289,210.75999450683594,11.642151832580566,57.444217681884766,212.1666259765625,3379.449951171875,35.06227493286133
2020-02-13,80.71321868896484,2149.8701171875,1513.3900146484375,133.90252685546875,148.3800048828125,140.89999389648438,64.4379653930664,213.13999938964844,11.47707748413086,57.63759994506836,212.1276092529297,3373.93994140625,34.86468505859375
2020-02-14,80.73308563232422,2134.8701171875,1518.72998046875,133.49464416503906,149.0,139.5399932861328,64.61882019042969,214.17999267578125,11.398883819580078,57.96635437011719,211.80563354492188,3380.159912109375,34.34107208251953
2020-02-18,79.25482177734375,2155.669921875,1519.43994140625,131.72714233398438,150.91000366210938,139.13999938964844,64.51412200927734,217.8000030517578,11.416259765625,57.56024932861328,210.8885040283203,3370.2900390625,33.99528884887695
2020-02-19,80.40264892578125,2170.219970703125,1524.8699951171875,133.52378845214844,151.7899932861328,141.3000030517578,61.27793884277344,217.49000549316406,11.424946784973145,57.79230880737305,210.3811798095703,3386.14990234375,34.499141693115234
2020-02-20,79.57780456542969,2153.10009765625,1516.989990234375,133.52378845214844,152.41000366210938,140.3699951171875,61.18276596069336,214.5800018310547,11.529206275939941,57.74396514892578,209.8445587158203,3373.22998046875,34.86468505859375
2020-02-21,77.77655792236328,2095.969970703125,1483.4599609375,131.89222717285156,154.6999969482422,138.97000122070312,60.77347946166992,210.17999267578125,11.2424955368042,58.14039993286133,210.6153106689453,3337.75,34.232398986816406
2020-02-24,74.08214569091797,2009.2900390625,1419.8599853515625,128.34751892089844,156.08999633789062,133.00999450683594,59.36479187011719,200.72000122070312,10.643012046813965,56.70936965942383,208.32252502441406,3225.889892578125,32.691200256347656
2020-02-25,71.57282257080078,1972.739990234375,1386.3199462890625,122.61773681640625,153.3000030517578,128.19000244140625,56.071510314941406,196.77000427246094,10.269420623779297,55.90682601928711,206.93710327148438,3128.2099609375,31.36734962463379
2020-02-26,72.70822143554688,1979.5899658203125,1390.469970703125,122.98675537109375,153.97000122070312,123.36000061035156,54.72944641113281,197.1999969482422,10.234667778015137,55.69411087036133,204.9857940673828,3116.389892578125,31.614336013793945
2020-02-27,67.9554214477539,1884.300048828125,1314.949951171875,117.86878967285156,154.0,118.04000091552734,51.807373046875,189.75,9.800259590148926,53.112457275390625,196.1072998046875,2978.760009765625,30.339881896972656
2020-02-28,67.91566467285156,1883.75,1339.25,112.76052856445312,148.3800048828125,117.6500015258789,50.998329162597656,192.47000122070312,9.556990623474121,51.7201042175293,190.62905883789062,2954.219970703125,30.132413864135742
2020-03-02,74.23866271972656,1953.949951171875,1386.3199462890625,118.01445770263672,149.1999969482422,119.9800033569336,52.90196228027344,196.44000244140625,9.782882690429688,54.069698333740234,198.85623168945312,3090.22998046875,31.04132652282715
2020-03-03,71.88089752197266,1908.989990234375,1337.719970703125,113.58600616455078,153.88999938964844,116.44999694824219,51.912071228027344,185.88999938964844,9.470108985900879,54.2050666809082,195.87167358398438,3003.3701171875,30.15217399597168
2020-03-04,75.2150650024414,1975.8299560546875,1381.5999755859375,116.39263916015625,154.16000366210938,119.18000030517578,53.263648986816406,191.75999450683594,9.661248207092285,56.970428466796875,203.24472045898438,3130.1201171875,31.150001525878906
2020-03-05,72.77530670166016,1924.030029296875,1314.760009765625,110.68226623535156,157.49000549316406,113.9800033569336,50.474822998046875,185.1699981689453,9.183398246765137,54.86256408691406,194.703369140625,3023.93994140625,30.100000381469727
2020-03-06,71.80884552001953,1901.0899658203125,1295.739990234375,104.96217346191406,157.5500030517578,115.2699966430664,49.82759475708008,181.08999633789062,9.08782958984375,53.43153762817383,195.23353576660156,2972.3701171875,28.690000534057617
2020-03-09,66.12933349609375,1800.6099853515625,1215.7900390625,90.74449920654297,157.80999755859375,104.3499984741211,44.76393127441406,169.5,8.053936958312988,50.14403533935547,183.45237731933594,2746.56005859375,24.690000534057617
2020-03-10,70.89207458496094,1891.8199462890625,1275.1700439453125,97.7950668334961,154.47999572753906,111.45999908447266,47.9810676574707,178.19000244140625,8.705549240112305,51.88447570800781,196.2152862548828,2882.22998046875,27.1200008392334
2020-03-11,68.4299545288086,1820.8599853515625,1210.9000244140625,93.1917953491211,153.92999267578125,105.51000213623047,45.163692474365234,170.24000549316406,8.236387252807617,50.48245620727539,184.8170166015625,2741.3798828125,26.0
2020-03-12,61.672176361083984,1676.6099853515625,1111.550048828125,85.5099868774414,147.7899932861328,91.80999755859375,40.604488372802734,154.47000122070312,7.202495098114014,45.599552154541016,167.0274658203125,2480.639892578125,23.040000915527344
2020-03-13,69.0610122680664,1785.0,1214.27001953125,100.91246795654297,143.27999877929688,102.5199966430664,42.09884262084961,170.27999877929688,7.8801727294921875,47.277225494384766,173.89979553222656,2711.02001953125,24.709999084472656
2020-03-16,60.1765251159668,1689.1500244140625,1073.0,85.81103515625,141.63999938964844,95.01000213623047,31.8668155670166,146.00999450683594,6.6464524269104,44.14621353149414,146.2926025390625,2386.1298828125,21.0
2020-03-17,62.82249069213867,1807.8399658203125,1118.06005859375,91.05526733398438,143.55999755859375,93.52999877929688,33.62767791748047,149.4199981689453,7.272000312805176,46.01897048950195,144.92794799804688,2529.18994140625,20.31999969482422
2020-03-18,61.28459930419922,1830.0,1091.18994140625,81.4699935913086,140.6999969482422,88.80000305175781,29.59197425842285,146.9600067138672,7.0287322998046875,43.74631118774414,134.79615783691406,2398.10009765625,16.799999237060547
2020-03-19,60.815032958984375,1880.9300537109375,1111.6700439453125,82.83931732177734,138.0399932861328,94.93000030517578,31.31476402282715,153.1300048828125,7.384946823120117,40.800628662109375,146.77366638183594,2409.389892578125,17.709999084472656
2020-03-20,56.95415496826172,1846.0899658203125,1068.2099609375,81.09124755859375,140.11000061035156,85.9800033569336,28.230876922607422,149.72999572753906,7.089549541473389,37.35749435424805,145.7821044921875,2304.919921875,18.139999389648438
2020-03-23,55.74421691894531,1902.8299560546875,1054.1300048828125,76.75018310546875,146.3000030517578,85.76000213623047,29.135103225708008,148.10000610351562,6.863656520843506,36.635704040527344,134.59982299804688,2237.39990234375,17.600000381469727
2020-03-24,61.33677291870117,1940.0999755859375,1130.010009765625,85.8790283203125,153.39999389648438,98.12000274658203,32.266578674316406,160.97999572753906,7.784603118896484,38.47919464111328,158.9966278076172,2447.330078125,21.110000610351562
2020-03-25,60.99888610839844,1885.8399658203125,1101.6199951171875,89.08383178710938,151.3000030517578,100.7300033569336,32.885257720947266,156.2100067138672,8.00180721282959,40.58604049682617,160.00784301757812,2475.56005859375,21.489999771118164
2020-03-26,64.20883178710938,1955.489990234375,1162.9200439453125,95.28949737548828,153.24000549316406,105.36000061035156,35.25528335571289,163.33999633789062,8.575226783752441,43.20009231567383,164.29815673828125,2630.070068359375,22.559999465942383
2020-03-27,61.550437927246094,1900.0999755859375,1110.260009765625,88.50113677978516,152.25,96.4000015258789,35.883480072021484,156.7899932861328,8.13213062286377,41.75651168823242,161.01905822753906,2541.469970703125,21.3799991607666
2020-03-30,63.30696105957031,1963.949951171875,1146.31005859375,90.80277252197266,152.9199981689453,99.80000305175781,35.788299560546875,165.9499969482422,8.27114200592041,43.892616271972656,165.06393432617188,2626.64990234375,21.31999969482422
2020-03-31,63.17776870727539,1949.719970703125,1161.949951171875,87.43286895751953,148.0500030517578,96.5999984741211,34.465274810791016,166.8000030517578,8.045248985290527,43.161075592041016,162.33462524414062,2584.590087890625,20.780000686645508
2020-04-01,59.853538513183594,1907.699951171875,1102.0999755859375,81.92642974853516,149.4499969482422,94.91999816894531,32.038143157958984,159.60000610351562,7.732473373413086,41.08348846435547,155.28555297851562,2470.5,19.260000228881836
2020-04-02,60.852294921875,1918.8299560546875,1117.030029296875,84.98556518554688,151.89999389648438,96.97000122070312,29.848966598510742,158.19000244140625,7.819355487823486,42.86845397949219,158.55484008789062,2526.89990234375,18.190000534057617
2020-04-03,59.97776794433594,1906.5899658203125,1092.699951171875,82.47357940673828,152.64999389648438,93.87999725341797,30.35342788696289,154.17999267578125,7.680344581604004,42.75141143798828,157.40615844726562,2488.64990234375,18.040000915527344
2020-04-06,65.21006774902344,1997.5899658203125,1183.18994140625,87.78211212158203,156.8800048828125,99.58000183105469,31.981033325195312,165.5500030517578,8.305893898010254,45.521522521972656,173.81143188476562,2663.679931640625,19.549999237060547
2020-04-07,64.45479583740234,2011.5999755859375,1182.56005859375,88.93997955322266,156.0399932861328,101.23999786376953,35.50275421142578,168.8300018310547,8.331958770751953,45.365455627441406,172.3878936767578,2659.409912109375,21.299999237060547
2020-04-08,66.10448455810547,2043.0,1207.0,92.53133392333984,154.64999389648438,101.06999969482422,38.5295295715332,174.27999877929688,8.331958770751953,46.643218994140625,174.2532501220703,2749.97998046875,23.1299991607666
2020-04-09,66.58150482177734,2042.760009765625,1206.5699462890625,100.83265686035156,158.69000244140625,104.5,41.384979248046875,175.19000244140625,8.731614112854004,47.79418182373047,180.3499755859375,2789.820068359375,24.059999465942383
2020-04-13,67.88833618164062,2168.8701171875,1210.4100341796875,96.34837341308594,161.41000366210938,103.5,40.061954498291016,174.7899932861328,8.436216354370117,45.775123596191406,176.83526611328125,2761.6298828125,23.010000228881836
2020-04-14,71.31690979003906,2283.320068359375,1265.22998046875,93.70882415771484,162.67999267578125,106.02999877929688,42.079803466796875,178.1699981689453,8.601290702819824,47.71615219116211,180.63470458984375,2846.06005859375,22.979999542236328
2020-04-15,70.66598510742188,2307.679931640625,1257.300048828125,89.08716583251953,161.85000610351562,103.37000274658203,40.39508819580078,176.97000122070312,8.166882514953613,46.43838882446289,174.5968475341797,2783.360107421875,21.65999984741211
2020-04-16,71.22747039794922,2408.18994140625,1257.4300537109375,85.69206237792969,161.7100067138672,102.0199966430664,38.35820388793945,176.25,7.984431266784668,45.940940856933594,176.22657775878906,2799.550048828125,20.8700008392334
2020-04-17,70.26101684570312,2375.0,1279.0,93.39482879638672,158.57000732421875,106.62999725341797,40.02388000488281,179.24000549316406,8.375398635864258,46.8773193359375,182.70623779296875,2874.56005859375,22.479999542236328
2020-04-20,68.80261993408203,2393.610107421875,1261.1500244140625,89.98990631103516,159.6999969482422,102.26000213623047,36.31180191040039,178.24000549316406,8.401463508605957,45.38496017456055,178.33737182617188,2823.159912109375,22.3799991607666
2020-04-21,66.67591094970703,2328.1201171875,1212.1600341796875,87.37980651855469,158.61000061035156,100.54000091552734,34.3320198059082,170.8000030517578,8.036561012268066,44.263267517089844,174.3415985107422,2736.56005859375,21.239999771118164
2020-04-22,68.5964126586914,2363.489990234375,1258.4100341796875,87.66435241699219,161.72999572753906,100.98999786376953,35.41708755493164,182.27999877929688,8.019183158874512,44.555885314941406,183.0792999267578,2799.31005859375,21.299999237060547
2020-04-23,68.33058166503906,2399.449951171875,1271.1700439453125,87.71342468261719,163.33999633789062,101.0,35.6740837097168,185.1300048828125,8.106064796447754,43.96089172363281,178.7202606201172,2797.800048828125,21.520000457763672
2020-04-24,70.30325317382812,2410.219970703125,1276.5999755859375,89.00865936279297,162.63999938964844,101.19000244140625,35.950111389160156,190.07000732421875,8.175570487976074,44.312034606933594,180.66416931152344,2836.739990234375,21.950000762939453
2020-04-27,70.35294342041016,2376.0,1270.8599853515625,92.8453369140625,161.55999755859375,106.05999755859375,38.158321380615234,187.5,8.497032165527344,45.62881088256836,182.50006103515625,2878.47998046875,22.450000762939453
2020-04-28,69.21255493164062,2314.080078125,1232.5899658203125,93.50276184082031,160.83999633789062,106.20999908447266,39.5574951171875,182.91000366210938,8.974883079528809,45.58980178833008,182.539306640625,2863.389892578125,22.18000030517578
2020-04-29,71.4858627319336,2372.7099609375,1342.1800537109375,96.0245590209961,161.72999572753906,112.25,42.15595245361328,194.19000244140625,9.548301696777344,45.960445404052734,184.3948516845703,2939.510009765625,23.780000686645508
2020-04-30,72.99393463134766,2474.0,1346.699951171875,93.96395111083984,158.8000030517578,108.1500015258789,41.708595275878906,204.7100067138672,9.348474502563477,44.760711669921875,184.13958740234375,2912.429931640625,22.290000915527344
2020-05-01,71.81878662109375,2286.0400390625,1317.3199462890625,91.50102233886719,159.77999877929688,105.5,39.97629165649414,202.27000427246094,9.02701187133789,44.477848052978516,179.32896423339844,2830.7099609375,20.899999618530273
2020-05-04,72.83493041992188,2315.989990234375,1322.9000244140625,90.4118423461914,160.33999633789062,103.18000030517578,37.99651336669922,205.25999450683594,8.827184677124023,44.02916717529297,178.55335998535156,2842.739990234375,20.75
2020-05-05,73.9281005859375,2317.800048828125,1349.02001953125,90.27447509765625,161.02000427246094,101.05999755859375,36.97806930541992,207.07000732421875,8.705522537231445,44.28277587890625,175.97132873535156,2868.43994140625,21.260000228881836
2020-05-06,74.69084167480469,2351.260009765625,1345.4300537109375,88.57691955566406,158.9499969482422,100.87999725341797,34.236839294433594,208.47000122070312,9.358681678771973,43.64876937866211,173.74273681640625,2848.419921875,21.889999389648438
2020-05-07,75.46350860595703,2367.610107421875,1369.280029296875,89.4992904663086,161.38999938964844,105.56999969482422,35.87396240234375,211.25999450683594,9.543905258178711,43.50245666503906,177.81703186035156,2881.18994140625,22.440000534057617
2020-05-08,77.25967407226562,2379.610107421875,1384.3399658203125,90.96133422851562,160.4199981689453,109.16000366210938,38.17966079711914,212.35000610351562,9.699883460998535,44.975303649902344,177.92503356933594,2929.800048828125,23.93000030517578
2020-05-11,78.47537231445312,2409.0,1403.5899658203125,88.28254699707031,159.4199981689453,107.7699966430664,35.593017578125,213.17999267578125,9.504910469055176,44.41933059692383,177.5814208984375,2930.18994140625,22.799999237060547
2020-05-12,77.57853698730469,2356.949951171875,1375.1800537109375,85.3976821899414,160.0399932861328,104.55999755859375,34.42079162597656,210.10000610351562,9.348933219909668,43.71704864501953,173.320556640625,2870.1201171875,22.559999465942383
2020-05-13,76.64185333251953,2367.919921875,1348.3299560546875,82.45394897460938,161.5800018310547,102.91999816894531,31.291627883911133,205.10000610351562,9.202702522277832,42.858699798583984,169.6684112548828,2820.0,21.459999084472656
2020-05-14,77.11268615722656,2388.85009765625,1356.8599853515625,85.87849426269531,163.00999450683594,105.91000366210938,33.917022705078125,206.80999755859375,9.124713897705078,42.624610900878906,172.211181640625,2852.5,22.309999465942383
2020-05-15,76.65679168701172,2409.780029296875,1373.06005859375,84.28888702392578,163.92999267578125,109.05000305175781,34.21734619140625,210.8800048828125,9.027228355407715,42.1954345703125,170.6403350830078,2863.699951171875,22.6299991607666
2020-05-18,78.4629135131836,2426.260009765625,1385.1800537109375,88.7535400390625,162.69000244140625,116.8499984741211,36.68773651123047,213.19000244140625,9.70963191986084,43.86335754394531,176.55056762695312,2953.909912109375,24.809999465942383
2020-05-19,78.009521484375,2449.330078125,1374.4000244140625,87.00692749023438,164.25999450683594,114.37000274658203,36.2905387878418,216.8800048828125,9.59264850616455,43.443939208984375,176.29531860351562,2922.93994140625,24.690000534057617
2020-05-20,79.52666473388672,2497.93994140625,1409.1600341796875,89.61703491210938,164.64999389648438,119.91999816894531,35.49613571166992,229.97000122070312,9.836363792419434,44.760711669921875,180.74270629882812,2971.610107421875,25.479999542236328
2020-05-21,78.93375396728516,2446.739990234375,1406.75,88.47879028320312,162.25,117.83000183105469,34.6339225769043,231.38999938964844,9.768123626708984,44.05842971801758,181.70481872558594,2948.510009765625,25.799999237060547
2020-05-22,79.44196319580078,2436.8798828125,1413.239990234375,87.79192352294922,163.2100067138672,118.0199966430664,33.0838737487793,234.91000366210938,9.573150634765625,43.921875,181.0470428466797,2955.449951171875,25.979999542236328
2020-05-26,78.90386199951172,2421.860107421875,1421.3699951171875,94.02281951904297,160.88999938964844,120.94999694824219,36.50366973876953,232.1999969482422,10.128823280334473,44.95579528808594,181.46920776367188,2991.77001953125,27.399999618530273
2020-05-27,79.24764251708984,2410.389892578125,1420.280029296875,99.4687271118164,161.17999267578125,121.52999877929688,38.26685333251953,229.13999938964844,10.567511558532715,45.58004379272461,184.29669189453125,3036.1298828125,27.790000915527344
2020-05-28,79.28252410888672,2401.10009765625,1418.239990234375,97.98705291748047,161.72000122070312,116.75,36.716800689697266,225.4600067138672,10.47977352142334,45.931182861328125,185.2882537841797,3029.72998046875,26.68000030517578
2020-05-29,79.2052993774414,2442.3701171875,1433.52001953125,95.48487854003906,162.91000366210938,117.30000305175781,35.07956314086914,225.08999633789062,10.4310302734375,45.531272888183594,184.14183044433594,3044.31005859375,25.8799991607666
2020-06-01,80.17935943603516,2471.0400390625,1434.8699951171875,96.75067901611328,163.66000366210938,118.7699966430664,36.93962097167969,231.91000366210938,10.587007522583008,45.83364486694336,185.2190704345703,3055.72998046875,26.940000534057617
2020-06-02,80.55054473876953,2472.409912109375,1442.31005859375,97.07449340820312,162.60000610351562,118.75,38.27653503417969,232.72000122070312,10.840472221374512,45.74586486816406,185.39697265625,3080.820068359375,27.40999984741211
2020-06-03,80.99398040771484,2478.39990234375,1439.25,102.31433868408203,159.60000610351562,122.18000030517578,40.010658264160156,230.16000366210938,11.308406829833984,46.72125244140625,191.0303192138672,3122.8701171875,29.06999969482422
2020-06-04,80.29644775390625,2460.60009765625,1414.300048828125,104.44363403320312,161.27999877929688,123.69000244140625,40.02034378051758,226.2899932861328,11.318155288696289,46.740753173828125,190.98092651367188,3112.35009765625,29.15999984741211
2020-06-05,82.5833740234375,2483.0,1440.02001953125,109.143798828125,158.00999450683594,124.81999969482422,42.393856048583984,230.77000427246094,11.366898536682129,47.8819694519043,194.8551025390625,3193.929931640625,30.610000610351562
2020-06-08,83.07164001464844,2524.06005859375,1448.0400390625,111.32215881347656,159.72000122070312,127.27999877929688,44.50579833984375,231.39999389648438,11.649608612060547,48.62326431274414,200.28091430664062,3232.389892578125,30.68000030517578
2020-06-09,85.69487762451172,2600.860107421875,1452.0799560546875,108.46674346923828,161.25999450683594,123.88999938964844,43.69202423095703,238.6699981689453,11.415641784667969,47.79418182373047,197.18751525878906,3207.179931640625,29.860000610351562
2020-06-10,87.89958953857422,2647.449951171875,1464.699951171875,104.07075500488281,163.57000732421875,122.18000030517578,40.969749450683594,236.72999572753906,11.201171875,47.42353439331055,193.51100158691406,3190.139892578125,28.75
2020-06-11,83.67949676513672,2557.9599609375,1401.9000244140625,95.38674926757812,162.38999938964844,112.63999938964844,37.64683151245117,224.42999267578125,10.421280860900879,44.41933059692383,185.3179168701172,3002.10009765625,26.5
2020-06-12,84.40194702148438,2545.02001953125,1412.9200439453125,97.99686431884766,162.6199951171875,115.48999786376953,38.915931701660156,228.5800018310547,10.606505393981934,44.881927490234375,186.95851135253906,3041.31005859375,27.959999084472656
2020-06-15,85.44575500488281,2572.679931640625,1420.739990234375,99.35098266601562,162.3300018310547,117.08000183105469,38.94499588012695,232.5,10.664997100830078,45.57090377807617,187.27476501464844,3066.590087890625,27.770000457763672
2020-06-16,87.71025848388672,2615.27001953125,1446.469970703125,100.14579010009766,162.25,118.44000244140625,40.11722183227539,235.64999389648438,10.820975303649902,46.033504486083984,188.09507751464844,3124.739990234375,27.780000686645508
2020-06-17,87.58819580078125,2640.97998046875,1452.5400390625,97.61418151855469,162.55999755859375,117.6500015258789,38.71249008178711,235.52999877929688,10.781981468200684,45.84649658203125,188.5595703125,3113.489990234375,27.15999984741211
2020-06-18,87.62307739257812,2653.97998046875,1434.1199951171875,97.08431243896484,162.24000549316406,118.37000274658203,38.78999328613281,235.94000244140625,10.801478385925293,46.25004196166992,187.27476501464844,3115.340087890625,27.09000015258789
2020-06-19,87.1223373413086,2675.010009765625,1424.6400146484375,95.97549438476562,164.02999877929688,114.3499984741211,37.92778015136719,238.7899932861328,10.548013687133789,45.29531478881836,184.37901306152344,3097.739990234375,26.59000015258789
2020-06-22,89.40178680419922,2713.820068359375,1450.6600341796875,94.93537902832031,165.08999633789062,115.91999816894531,37.93746566772461,239.22000122070312,10.781981468200684,45.01972198486328,185.2685089111328,3117.860107421875,26.3700008392334
2020-06-23,91.31005096435547,2764.409912109375,1463.97998046875,96.09325408935547,166.47999572753906,116.58999633789062,37.92778015136719,242.24000549316406,10.976953506469727,44.921295166015625,184.4383087158203,3131.2900390625,26.25
2020-06-24,89.6982421875,2734.39990234375,1432.699951171875,92.88458251953125,165.89999389648438,112.06999969482422,36.600547790527344,234.02000427246094,10.684494972229004,43.9468879699707,182.1355438232422,3050.330078125,25.280000686645508
2020-06-25,90.8890380859375,2754.580078125,1441.0999755859375,96.12268829345703,165.8000030517578,111.36000061035156,36.72649002075195,235.67999267578125,11.113433837890625,44.222476959228516,180.62344360351562,3083.760009765625,25.229999542236328
2020-06-26,88.09640502929688,2692.8701171875,1362.5400390625,90.85340118408203,166.5399932861328,109.0999984741211,35.49613571166992,216.0800018310547,10.937958717346191,42.88389587402344,177.6387481689453,3009.050048828125,24.459999084472656
2020-06-29,90.1267318725586,2680.3798828125,1397.1700439453125,91.2557144165039,166.6300048828125,111.5199966430664,37.375572204589844,220.63999938964844,11.093936920166016,43.66145706176758,180.6629638671875,3053.239990234375,25.299999237060547
2020-06-30,90.87906646728516,2758.820068359375,1418.050048828125,92.29582977294922,167.3699951171875,111.51000213623047,37.017120361328125,227.07000732421875,11.24991512298584,43.97641372680664,182.31346130371094,3100.2900390625,25.299999237060547
2020-07-01,90.7071762084961,2878.699951171875,1442.0,91.51083374023438,166.6199951171875,113.01000213623047,37.42401123046875,237.5500030517578,11.12318229675293,44.11421203613281,182.50123596191406,3115.860107421875,24.959999084472656
2020-07-02,90.7071762084961,2890.300048828125,1469.9300537109375,91.8080825805664,166.97999572753906,112.18000030517578,36.929931640625,233.4199981689453,11.357149124145508,44.17326736450195,181.37457275390625,3130.010009765625,25.239999771118164
2020-07-06,93.13361358642578,3057.0400390625,1499.6500244140625,94.12657165527344,167.97999572753906,114.43000030517578,36.51335906982422,240.27999877929688,11.630111694335938,44.517757415771484,186.29632568359375,3179.719970703125,25.729999542236328
2020-07-07,92.84463500976562,3000.1201171875,1489.9200439453125,91.47120666503906,169.0399932861328,113.62999725341797,34.69205093383789,240.86000061035156,11.415641784667969,44.49806594848633,183.64767456054688,3145.320068359375,25.1299991607666
2020-07-08,95.00699615478516,3081.110107421875,1503.5999755859375,92.44219970703125,170.08999633789062,116.66000366210938,34.74048614501953,243.5800018310547,11.571619033813477,44.36027526855469,183.6773223876953,3169.93994140625,24.940000534057617
2020-07-09,95.41555786132812,3182.6298828125,1518.6600341796875,90.44076538085938,169.6300048828125,116.80999755859375,33.829833984375,244.5,11.376646995544434,43.218544006347656,182.1750946044922,3152.050048828125,23.420000076293945
2020-07-10,95.58246612548828,3200.0,1539.010009765625,95.3848876953125,169.19000244140625,119.33999633789062,34.87611770629883,245.07000732421875,11.630111694335938,44.43901824951172,182.71865844726562,3185.0400390625,24.389999389648438
2020-07-13,95.14152526855469,3104.0,1512.22998046875,96.75220489501953,169.39999389648438,116.22000122070312,35.65114212036133,239.0,11.503378868103027,44.53744125366211,182.75819396972656,3155.219970703125,24.860000610351562
2020-07-14,96.7159652709961,3084.0,1520.8599853515625,97.30705261230469,170.19000244140625,118.66000366210938,35.52519989013672,239.72999572753906,11.854329109191895,45.147674560546875,188.49038696289062,3197.52001953125,25.639999389648438
2020-07-15,97.38111114501953,3008.8701171875,1516.8800048828125,98.8130874633789,170.33999633789062,120.9000015258789,36.95899963378906,240.27999877929688,11.766592025756836,45.66933059692383,189.52810668945312,3226.56005859375,26.8799991607666
2020-07-16,96.18284606933594,2999.89990234375,1514.9200439453125,99.09050750732422,168.72999572753906,119.43000030517578,35.91271209716797,240.92999267578125,11.766592025756836,45.42326736450195,188.6880340576172,3215.570068359375,26.850000381469727
2020-07-17,95.98853302001953,2961.969970703125,1516.8499755859375,97.25752258300781,170.1199951171875,118.6500015258789,35.44770050048828,242.02999877929688,11.766592025756836,46.08271789550781,189.24148559570312,3224.72998046875,26.450000762939453
2020-07-20,98.01139068603516,3196.840087890625,1563.8399658203125,96.40542602539062,170.94000244140625,117.79000091552734,33.9073371887207,245.4199981689453,11.717849731445312,45.39373779296875,189.36997985839844,3251.840087890625,26.010000228881836
2020-07-21,96.65866088867188,3138.2900390625,1555.9200439453125,98.49602508544922,173.0,118.62000274658203,34.35297393798828,241.75,12.00055980682373,46.45673370361328,190.72396850585938,3257.300048828125,26.149999618530273
2020-07-22,96.9301986694336,3099.909912109375,1564.8499755859375,97.78264617919922,175.6300048828125,119.02999877929688,35.11831283569336,239.8699951171875,12.049302101135254,47.716575622558594,196.29803466796875,3276.02001953125,26.299999237060547
2020-07-23,92.5182876586914,2986.550048828125,1516.75,98.06997680664062,177.17999267578125,118.12000274658203,34.55641555786133,232.60000610351562,11.854329109191895,47.51972579956055,195.24053955078125,3235.659912109375,26.760000228881836
2020-07-24,92.28909301757812,3008.909912109375,1508.2099609375,97.37641143798828,178.6999969482422,117.61000061035156,33.917022705078125,230.7100067138672,11.864078521728516,47.72642135620117,196.39686584472656,3215.6298828125,26.25
2020-07-27,94.47636413574219,3055.2099609375,1529.4300537109375,96.00910186767578,182.22999572753906,116.30999755859375,33.674827575683594,233.5,11.99081039428711,47.716575622558594,198.89727783203125,3239.409912109375,25.700000762939453
2020-07-28,92.92435455322266,3000.330078125,1503.6500244140625,96.42523956298828,183.75,116.18000030517578,35.07956314086914,230.1199951171875,11.77634048461914,47.42129898071289,193.94586181640625,3218.43994140625,26.329999923706055
2020-07-29,94.70555877685547,3033.530029296875,1523.510009765625,98.76354217529297,185.1300048828125,115.61000061035156,35.098934173583984,233.2899932861328,11.678853988647461,47.26382064819336,193.9162139892578,3258.43994140625,25.889999389648438
2020-07-30,95.85151672363281,3051.8798828125,1538.3699951171875,96.12799072265625,183.75999450683594,115.66000366210938,34.13984680175781,234.5,11.444887161254883,46.93901443481445,193.1255645751953,3246.219970703125,25.200000762939453
2020-07-31,105.8860855102539,3164.679931640625,1487.949951171875,95.7514877319336,185.42999267578125,116.94000244140625,33.44232177734375,253.6699981689453,11.386395454406738,46.4961051940918,192.00875854492188,3271.1201171875,24.889999389648438
2020-08-03,108.55415344238281,3111.889892578125,1482.760009765625,95.2164535522461,185.63999938964844,116.3499984741211,32.95793151855469,251.9600067138672,11.542373657226562,45.57090377807617,192.1273651123047,3294.610107421875,25.639999389648438
2020-08-04,109.27909851074219,3138.830078125,1473.300048828125,94.67151641845703,189.58999633789062,117.29000091552734,34.905181884765625,249.8300018310547,11.698351860046387,45.95476150512695,197.0293731689453,3306.510009765625,25.799999237060547
2020-08-05,109.6751937866211,3205.030029296875,1479.0899658203125,96.31624603271484,191.35000610351562,127.61000061035156,34.11077880859375,249.1199951171875,11.903072357177734,46.476417541503906,196.9305419921875,3327.77001953125,26.329999923706055
2020-08-06,113.50167846679688,3225.0,1504.949951171875,96.3459701538086,193.88999938964844,130.82000732421875,34.6339225769043,265.2799987792969,11.932318687438965,46.732322692871094,200.80471801757812,3349.159912109375,26.6200008392334
2020-08-07,110.92113494873047,3167.4599609375,1498.3699951171875,98.46629333496094,190.80999755859375,129.92999267578125,34.958431243896484,268.44000244140625,11.883575439453125,47.04728317260742,202.2081298828125,3351.280029296875,26.719999313354492
2020-08-10,112.53335571289062,3148.159912109375,1496.8199462890625,99.71471405029297,190.14999389648438,128.7899932861328,36.56130599975586,263.0,11.971312522888184,46.968544006347656,201.73373413085938,3360.469970703125,27.979999542236328
2020-08-11,109.1866226196289,3080.669921875,1480.5400390625,102.865478515625,179.94000244140625,130.49000549316406,36.44330596923828,256.1300048828125,12.010307312011719,47.17523956298828,202.6034393310547,3333.68994140625,28.520000457763672
2020-08-12,112.81536865234375,3162.239990234375,1507.239990234375,101.99356842041016,179.10000610351562,131.7899932861328,36.19746398925781,259.8900146484375,12.205280303955078,47.667362213134766,203.6115264892578,3380.35009765625,28.030000686645508
